HDO-ID	Term
DOID:0004551	anus neoplasm
DOID:0004552	large cell carcinoma
DOID:0004553	thymus large cell carcinoma
DOID:0004554	type C thymoma
DOID:0004555	ovarian large-cell neuroendocrine carcinoma
DOID:0004556	lung large cell carcinoma
DOID:0004557	oral leukoedema
DOID:0004558	Ludwig's angina
DOID:0000456	ascariasis
DOID:0004560	non specific chronic endometritis
DOID:0004561	granulomatous endometritis
DOID:0004562	subacute bacterial endocarditis
DOID:0000457	Ascaridida infectious disease
DOID:0004582	metastatic meningioma
DOID:0004583	deletion of short arm of chromosome 1 (1p) associated meningioma
DOID:0004584	choroid plexus meningioma
DOID:0004585	relapsed meningioma
DOID:0004586	familial meningioma
DOID:0004587	benign meningioma
DOID:0004588	secretory meningioma
DOID:0004589	deletion of chromosome 22 associated meningioma
DOID:0004590	multiple meningiomas
DOID:0004591	lymphoplasmacyte-rich meningioma
DOID:0004593	pediatric meningioma
DOID:0004594	microcystic meningioma
DOID:0004595	adult meningioma
DOID:0004596	central nervous system adult tumor
DOID:0004598	deletion of chromosome 3p associated meningioma
DOID:0004603	epidermolytic hyperkeratosis
DOID:0004606	bile duct cancer
DOID:0004607	biliary tract cancer
DOID:0004608	common bile duct neoplasm
DOID:0000461	muscle benign neoplasm
DOID:0004610	intestinal benign neoplasm
DOID:0004613	ulnar neuropathy
DOID:0004615	carcinoma of unknown primary
DOID:0004616	bovine atypical interstitial pneumonia
DOID:0004617	periapical granuloma
DOID:0004618	maxillary neoplasm
DOID:0000462	cancer by anatomical entity
DOID:0004621	holoprosencephaly
DOID:0004624	Ollier disease
DOID:0004625	enchondromatosis
DOID:0004626	hydranencephaly
DOID:0004627	ideomotor apraxia
DOID:0004629	porcine reproductive and respiratory syndrome
DOID:0004630	inverted transitional papilloma
DOID:0004631	inverted papilloma of paranasal sinus
DOID:0004633	nasal cavity inverting papilloma
DOID:0004636	submandibular adenitis
DOID:0004637	cervical adenitis
DOID:0004638	postauricular lymphadenitis
DOID:0004639	suppurative lymphadenitis
DOID:0004640	axillary adenitis
DOID:0004641	Bacteroides infectious disease
DOID:0004644	epidermolysis bullosa simplex
DOID:0004645	retinal cancer
DOID:0004647	trilateral retinoblastoma
DOID:0004648	familial retinoblastoma
DOID:0004650	bilateral retinoblastoma
DOID:0004651	unilateral retinoblastoma
DOID:0004653	intraocular retinoblastoma
DOID:0004655	relapsed retinoblastoma
DOID:0004656	extraocular retinoblastoma
DOID:0004658	benign mastocytoma
DOID:0004659	extracutaneous mastocytoma
DOID:0004660	indolent systemic mastocytosis
DOID:0004661	multiple chemical sensitivity
DOID:0004662	thalamic disease
DOID:0004664	filamentary keratitis
DOID:0004665	superficial keratitis without conjunctivitis
DOID:0004667	kyphosis
DOID:0004668	congenital kyphosis
DOID:0000467	venous hemangioma
DOID:0004671	freemartinism
DOID:0004674	androgen insensitivity syndrome
DOID:0004675	uremic neuropathy
DOID:0004676	uremia
DOID:0004677	keratitis
DOID:0004678	thymus mucoepidermoid carcinoma
DOID:0004679	breast mucoepidermoid carcinoma
DOID:0000468	intramuscular hemangioma
DOID:0004680	breast metaplastic carcinoma
DOID:0004681	bile duct mucoepidermoid carcinoma
DOID:0004682	extrahepatic bile duct carcinoma
DOID:0004683	cutaneous mucoepidermoid carcinoma
DOID:0004684	skin appendage carcinoma
DOID:0004685	lacrimal gland mucoepidermoid carcinoma
DOID:0004686	mucoepidermoid esophageal carcinoma
DOID:0004687	mucoepidermoid thyroid carcinoma
DOID:0004688	laryngeal mucoepidermoid carcinoma
DOID:0000469	deep angioma
DOID:0004690	childhood mediastinal neurogenic tumor
DOID:0004691	malignant mediastinal neurogenic neoplasm
DOID:0004692	endophthalmitis
DOID:0004693	nerve plexus neoplasm
DOID:0004694	malignant peripheral nerve neoplasm
DOID:0004696	intraneural perineurioma
DOID:0004697	perineurioma
DOID:0004698	nerve root neoplasm
DOID:0004699	epicardium cancer
DOID:0000047	prostate disease
DOID:0000470	verrucous keratotic hemangioma
DOID:0004700	bathing trunk nevus
DOID:0004702	mongolian spot
DOID:0004705	childhood brain tumor
DOID:0004706	infratentorial cancer
DOID:0004707	cervicomedullary junction neoplasm
DOID:0004708	foramen magnum meningioma
DOID:0000471	skin hemangioma
DOID:0004711	krebs 2 carcinoma
DOID:0004712	gastric mesenchymal neoplasm
DOID:0004714	obstetrical pelvic hematoma
DOID:0004715	gastric neuroendocrine neoplasm
DOID:0004716	malignant gastric germ cell tumor
DOID:0004717	extragonadal germ cell cancer
DOID:0004719	bone giant cell sarcoma
DOID:0000472	subglottic angioma
DOID:0004723	intracranial hypotension
DOID:0004724	brain edema
DOID:0004725	neck neoplasm
DOID:0004726	Anterior synechiae
DOID:0004727	adhesions of iris
DOID:0004730	vasomotor rhinitis
DOID:0004731	atrophic rhinitis
DOID:0004734	calciphylaxis
DOID:0004737	somatoform disorder
DOID:0004738	Iris or ciliary body disorder
DOID:0004739	testicular Brenner tumor
DOID:0000474	histiocytoid hemangioma
DOID:0004742	mixed embryonal carcinoma and teratoma of the testis
DOID:0004743	mixed testicular germ cell tumor
DOID:0004744	placenta accreta
DOID:0004746	olfaction disorder
DOID:0004748	childhood supratentorial neoplasm
DOID:0004749	middle cranial fossa meningioma
DOID:0004751	striatonigral degeneration
DOID:0004752	multiple system atrophy
DOID:0004754	Dictyocaulus infectious disease
DOID:0004756	testicular Leydig cell tumor
DOID:0004757	sex cord-stromal neoplasm
DOID:0004758	peripheral anterior synechiae
DOID:0000476	breast hemangioma
DOID:0004760	malignant catarrh
DOID:0004762	vasculogenic impotence
DOID:0004765	pulmonary blastoma
DOID:0004766	embryoma
DOID:0004767	classic pulmonary blastoma
DOID:0004768	epithelial predominant pulmonary blastoma
DOID:0004769	pleuropulmonary blastoma
DOID:0004772	mesoblastic nephroma
DOID:0004773	congenital mesoblastic nephroma
DOID:0004775	feline acquired immunodeficiency syndrome
DOID:0004776	rapidly progressive glomerulonephritis
DOID:0004777	exudative glomerulonephritis
DOID:0004778	proliferative glomerulonephritis
DOID:0004779	focal embolic glomerulonephritis
DOID:0000478	breast vascular neoplasm
DOID:0004780	anti-basement membrane glomerulonephritis
DOID:0004781	diffuse glomerulonephritis
DOID:0004782	subacute glomerulonephritis
DOID:0004783	mesangial proliferative glomerulonephritis
DOID:0004784	immune-complex glomerulonephritis
DOID:0004786	primitive neuroectodermal tumor with Leptomeningeal Spread
DOID:0004787	cerebellopontine angle primitive neuroectodermal
DOID:0004788	intracranial primitive neuroectodermal tumor
DOID:0000479	angiokeratoma
DOID:0004790	medulloepithelioma
DOID:0004791	supratentorial primitive neuroectodermal tumor
DOID:0004794	ependymoblastoma
DOID:0004795	Tay-Sachs disease AB variant
DOID:0004796	space motion sickness
DOID:0004797	SM-AHNMD
DOID:0004798	aggressive systemic mastocytosis
DOID:0004799	AIDS-related idiopathic thrombocytopenic purpura
DOID:0000048	male reproductive system disease
DOID:0000480	movement disease
DOID:0004800	iris vascular disorder
DOID:0004804	border disease
DOID:0004807	swine vesicular disease
DOID:0004808	Enterovirus infectious disease
DOID:0004809	enzootic porcine encephalomyelitis
DOID:0000481	central nervous system hereditary degenerative disease
DOID:0004810	cerebrotendinous xanthomatosis
DOID:0004812	adult brainstem gliosarcoma
DOID:0004813	adult brain stem glioma
DOID:0004814	ganglioneuroma of the retroperitoneum
DOID:0004816	maturing ganglioneuroma
DOID:0004817	ganglioneuroma
DOID:0004818	lung occult non-small cell carcinoma
DOID:0004819	lung occult carcinoma
DOID:0000482	hemangioma of peripheral nerve
DOID:0004828	metastatic lung carcinoma
DOID:0004829	adenosquamous cell lung carcinoma
DOID:0000483	cavernous hemangioma
DOID:0004830	adenosquamous carcinoma
DOID:0004831	spleen mast cell malignancy
DOID:0004832	non small cell lung cancer recurrent
DOID:0004833	recurrent lung carcinoma
DOID:0004837	Gorham's disease
DOID:0004838	myoepithelial carcinoma
DOID:0004839	sebaceous adenocarcinoma
DOID:0000484	vascular hemostatic disease
DOID:0004840	sebaceous carcinoma
DOID:0004841	malignant tumor of epidermal appendage
DOID:0004843	subependymal glioma
DOID:0004844	benign ependymoma
DOID:0004845	pilomyxoid astrocytoma
DOID:0004846	cauda equina intradural extramedullary astrocytoma
DOID:0004847	cauda equina neoplasm
DOID:0004848	cerebellar astrocytoma
DOID:0004850	glioma of visual pathway
DOID:0004851	pilocytic astrocytoma
DOID:0004852	pleomorphic xanthoastrocytoma
DOID:0004853	pilocytic astrocytoma of cerebellum
DOID:0004855	diencephalic astrocytomas
DOID:0004856	gliofibroma
DOID:0004857	diffuse astrocytoma
DOID:0004858	pineal gland astrocytoma
DOID:0000486	glomeruloid hemangioma
DOID:0004860	brain stem astrocytic neoplasm
DOID:0004863	spinal cord astrocytoma
DOID:0004864	Rubella virus infectious disease
DOID:0004865	Togaviridae infectious disease
DOID:0004866	salivary gland adenoid cystic carcinoma
DOID:0004867	cervical adenoid cystic carcinoma
DOID:0004868	prostate adenoid cystic carcinoma
DOID:0004869	laryngeal adenoid cystic carcinoma
DOID:0004870	lacrimal gland adenoid cystic carcinoma
DOID:0004871	cutaneous adenocystic carcinoma
DOID:0004872	lung adenoid cystic carcinoma
DOID:0004873	anterior horn cell disease
DOID:0004875	trachea adenoid cystic carcinoma
DOID:0004876	trachea carcinoma
DOID:0004877	breast adenoid cystic carcinoma
DOID:0004878	esophageal adenoid cystic carcinoma
DOID:0004879	Bartholin's gland adenoid cystic carcinoma
DOID:0000488	malignant bone vascular tumor
DOID:0004880	kidney clear cell sarcoma
DOID:0004882	pediatric soft part clear cell sarcoma
DOID:0004884	peritoneal neoplasm
DOID:0004885	Colorado tick fever
DOID:0004887	Rotavirus infectious disease
DOID:0004889	lymph node tuberculosis
DOID:0004890	juvenile myoclonic epilepsy
DOID:0004892	middle ear adenocarcinoma
DOID:0004893	middle ear carcinoma
DOID:0004894	rete ovarii adenocarcinoma
DOID:0004895	rete ovarii neoplasm
DOID:0004896	bile duct adenocarcinoma
DOID:0004897	bile duct carcinoma
DOID:0004898	adenocarcinoma in a polyp
DOID:0000490	hemangioma of lung
DOID:0004900	mixed cell adenocarcinoma
DOID:0004901	peritoneal serous adenocarcinoma
DOID:0004902	appendix carcinoma
DOID:0004903	granular cell carcinoma
DOID:0004904	intestinal type carcinoma
DOID:0004905	pancreatic carcinoma
DOID:0004906	small intestine adenocarcinoma
DOID:0004907	small intestine carcinoma
DOID:0004908	anal carcinoma
DOID:0004910	urethra adenocarcinoma
DOID:0004911	superficial spreading adenocarcinoma
DOID:0004912	disseminated adenocarcinoma
DOID:0004914	esophagus adenocarcinoma
DOID:0004915	basophilic carcinoma
DOID:0004916	pituitary carcinoma
DOID:0004917	villous adenocarcinoma
DOID:0004918	renal pelvis adenocarcinoma
DOID:0004919	renal pelvis carcinoma
DOID:0000492	acquired hemangioma
DOID:0004920	eccrine adenocarcinoma
DOID:0004921	eccrine sweat gland cancer
DOID:0004922	breast secretory carcinoma
DOID:0004923	thymus adenocarcinoma
DOID:0004924	human papillomavirus related adenocarcinoma
DOID:0004925	human papillomavirus related carcinoma
DOID:0004926	bronchiolo-alveolar adenocarcinoma
DOID:0004927	Klatskin's tumor
DOID:0004928	intrahepatic cholangiocarcinoma
DOID:0004929	tubular adenocarcinoma
DOID:0004930	nasal cavity adenocarcinoma
DOID:0004931	nasal cavity carcinoma
DOID:0004932	ampulla of Vater carcinoma
DOID:0004933	apocrine adenocarcinoma
DOID:0004934	apocrine sweat gland cancer
DOID:0004935	acidophil carcinoma
DOID:0004936	mixed eosinophil-basophil carcinoma
DOID:0004937	oxyphilic adenocarcinoma
DOID:0004938	ureter adenocarcinoma
DOID:0004939	ureter carcinoma
DOID:0004942	combined hepatocellular carcinoma and cholangiocarcinoma
DOID:0004943	adenocarcinoma in situ
DOID:0004944	gastroesophageal junction adenocarcinoma
DOID:0004947	cholangiocarcinoma
DOID:0004948	gallbladder carcinoma
DOID:0000495	sclerosing hemangioma
DOID:0004952	postpoliomyelitis syndrome
DOID:0004953	poliomyelitis
DOID:0004955	central nervous system melanocytic neoplasm
DOID:0004956	leptomeningeal neoplasm
DOID:0004957	meninges hemangiopericytoma
DOID:0004958	central nervous system hemangiopericytoma
DOID:0004959	epidermolysis bullosa dystrophica
DOID:0000496	spindle cell hemangioma
DOID:0004960	bone marrow cancer
DOID:0004961	bone marrow disease
DOID:0004962	pericardial tuberculosis
DOID:0004964	neurotic disorder
DOID:0004966	adrenocortical hyperplasia
DOID:0004967	adrenal hyperplasia
DOID:0004968	Nelson syndrome
DOID:0004969	Gerstmann syndrome
DOID:0004970	prosopagnosia
DOID:0004971	myelofibrosis
DOID:0004972	myelodysplastic myeloproliferative cancer
DOID:0004974	actinobacillosis
DOID:0004975	Actinobacillus infectious disease
DOID:0004976	elephantiasis
DOID:0004977	lymphedema
DOID:0004978	Ewing's family recurrent tumor
DOID:0004979	recurrent primitive neuroectodermal tumor
DOID:0004982	metastatic Ewing's sarcoma
DOID:0004983	metastatic Ewing's sarcoma/peripheral primitive neuroectodermal tumor
DOID:0004985	extraosseous Ewings sarcoma-primitive neuroepithelial tumor
DOID:0004986	nonparalytic poliomyelitis
DOID:0004987	recurrent Ewing's sarcoma
DOID:0004988	alcoholic pancreatitis
DOID:0004989	pancreatitis
DOID:0004990	essential tremor
DOID:0004991	optic nerve astrocytoma
DOID:0004992	optic nerve glioma
DOID:0004993	atypical polypoid adenomyoma
DOID:0004994	adenomyoma of uterine corpus
DOID:0004995	cervical adenomyoma
DOID:0004997	Camurati-Engelmann disease
DOID:0004998	trichorhinophalangeal syndrome type II
DOID:0004999	syphilitic alopecia
DOID:0000050	thyroid gland disease
DOID:0005000	cutaneous syphilis
DOID:0005002	equine infectious anemia
DOID:0005003	eunuchism
DOID:0005006	adult primary liver cancer
DOID:0005007	resectable hepatocellular carcinoma
DOID:0000501	central nervous system hemangioma
DOID:0005015	hepatocellular fibrolamellar carcinoma
DOID:0005016	hepatocellular clear cell carcinoma
DOID:0005017	hepatitis virus related hepatocellular carcinoma
DOID:0005019	non-resectable hepatocellular carcinoma
DOID:0000502	central nervous system mesenchymal non-meningothelial tumor
DOID:0005022	aflatoxins-related hepatocellular carcinoma
DOID:0005026	sclerosing hepatic carcinoma
DOID:0005027	recurrent hepatocellular carcinoma
DOID:0005028	recurrent cancer of Liver
DOID:0005029	Alphavirus infectious disease
DOID:0005030	pineal parenchymal tumor of intermediate differentiation
DOID:0005031	adult pineal parenchymal tumor
DOID:0005032	pineal gland cancer
DOID:0005039	myoblastoma
DOID:0005040	malignant granular cell esophageal tumor
DOID:0005041	esophageal cancer
DOID:0005042	malignant granular cell myoblastoma
DOID:0005043	vulvar granular cell tumor
DOID:0005044	cardiac granular cell neoplasm
DOID:0005046	mediastinal granular cell myoblastoma
DOID:0005047	neurohypophysis granular cell tumor
DOID:0005048	posterior pituitary gland neoplasm
DOID:0000505	hobnail hemangioma
DOID:0005050	ehrlich tumor carcinoma
DOID:0005052	melioidosis
DOID:0005053	primary Burkholderia infectious disease
DOID:0005055	neuronal and mixed neuronal-glial tumor of cerebellum
DOID:0005056	adult cerebellar neoplasm
DOID:0005057	papillary meningioma of the cerebellum
DOID:0005058	rhabdoid meningioma
DOID:0005059	childhood cerebellar neoplasm
DOID:0005062	phencyclidine abuse
DOID:0005063	basosquamous carcinoma
DOID:0005069	uterine corpus soft tissue neoplasm
DOID:0000507	adjustment disorder
DOID:0005070	neoplasm of body of uterus
DOID:0005071	central nervous system soft tissue neoplasm
DOID:0005072	meninges gliomatosis
DOID:0005073	malignant neoplasm of meninges
DOID:0005074	malignant ependymoma
DOID:0005075	myxopapillary ependymoma
DOID:0005076	mixed glioma
DOID:0005077	subependymal giant cell astrocytoma
DOID:0005078	ganglioglioma
DOID:0005082	liver cirrhosis
DOID:0005083	iodine hypothyroidism
DOID:0005085	transmissible gastroenteritis of swine
DOID:0005086	transmissible enteritis of turkeys
DOID:0005087	feline infectious peritonitis
DOID:0005088	mixed epithelial stromal tumour
DOID:0005090	sternum cancer
DOID:0005093	thoracic cancer
DOID:0005097	axillary cancer
DOID:0005099	middle ear cancer
DOID:0005100	middle ear disease
DOID:0005101	auricular cancer
DOID:0005102	inner ear cancer
DOID:0005104	testicular infarct
DOID:0005107	achromic nevus
DOID:0005112	swayback
DOID:0005113	nutritional deficiency disease
DOID:0005115	bovine virus diarrhea-mucosal disease
DOID:0005116	central nervous system dermoid cyst
DOID:0005117	dermoid cyst of ovary
DOID:0005118	ovarian cystic teratoma
DOID:0005119	ovarian cyst
DOID:0000512	epididymal neoplasm
DOID:0005120	Roseolovirus infectious disease
DOID:0005123	mediastinum leiomyoma
DOID:0005124	fallopian tube leiomyoma
DOID:0005125	extrahepatic bile duct leiomyoma
DOID:0005126	central nervous system leiomyoma
DOID:0005127	bizarre leiomyoma
DOID:0005128	deep leiomyoma
DOID:0005129	simple partial epilepsy
DOID:0005132	leiomyoma cutis
DOID:0005133	skin tumor of smooth muscle origin
DOID:0005134	anus leiomyoma
DOID:0005136	lung leiomyoma
DOID:0005137	pericardium leiomyoma
DOID:0005138	leiomyomatosis
DOID:0005139	cellular leiomyoma
DOID:0005140	gallbladder leiomyoma
DOID:0005142	vulvar leiomyoma
DOID:0005143	large bowel leiomyoma
DOID:0005146	appendix leiomyoma
DOID:0005147	dartoic leiomyoma
DOID:0005149	epithelioid neurofibroma
DOID:0005150	neurofibroma of gallbladder
DOID:0005151	plexiform neurofibroma
DOID:0005152	cellular neurofibroma
DOID:0005153	atypical neurofibroma
DOID:0005154	borna disease
DOID:0005155	multiple mucosal neuroma
DOID:0005157	benign pleural mesothelioma
