ProtA	ProtB	Label
F42A6.7	K12C11.2	negative
F42A6.7	M117.2	negative
F42A6.7	M88.2	negative
F42A6.7	R07B1.10	negative
F42A6.7	R11A8.6	negative
F42A6.7	R11D1.8	negative
F42A6.7	R74.1	negative
F42A6.7	T01C3.6	negative
F42A6.7	T01G9.6	negative
F42A6.7	T05C12.7	negative
F42A6.7	T05E11.1	negative
F42A6.7	T10B5.5	negative
F42A6.7	T12D8.6	negative
F42A6.7	T16G1.11	negative
F42A6.7	T21B10.7	negative
F42A6.7	T22F3.4	negative
F42A6.7	T23B12.3	negative
F42A6.7	W03D2.4	negative
F42A6.7	W08F4.8	negative
F42A6.7	W09C5.6	negative
F42A6.7	W09D10.3	negative
F42A6.7	W10C8.5	negative
F42A6.7	Y102A5A.1	negative
F42A6.7	Y106G6H.14	negative
F42A6.7	Y22D7AL.5	negative
F42A6.7	Y24D9A.4	negative
F42A6.7	Y46G5A.4	negative
F42A6.7	Y47D3B.10	negative
F42A6.7	Y48G8AL.8	negative
F42A6.7	Y49E10.1	negative
F42A6.7	Y54E2A.11	negative
F42A6.7	Y57G11C.12	negative
F42A6.7	Y57G11C.16	negative
F42A6.7	Y71G12B.11	negative
F42A6.7	Y71H2AM.23	negative
F42A6.7	Y71H2B.10	negative
F42A6.7	Y75B12B.2	negative
F42A6.7	Y75B12B.5	negative
F42A6.7	Y80D3A.2	negative
F42A6.7	Y87G2A.6	negative
F42A6.7	Y94H6A.8	negative
F42A6.7	ZC434.2	negative
F42A6.7	ZK131.8	negative
F42A6.7	ZK20.5	negative
F42C5.8	F43E2.8	negative
F42C5.8	F46F11.2	negative
F42C5.8	F46H5.3	negative
F42C5.8	F48E8.5	negative
F42C5.8	F52B5.6	negative
F42C5.8	F52D10.3	negative
F42C5.8	F53G12.10	negative
F42C5.8	F54A3.3	negative
F42C5.8	F54C9.5	negative
F42C5.8	F55D10.2	negative
F42C5.8	F56B3.8	negative
F42C5.8	F58F12.1	negative
F42C5.8	H06H21.3	negative
F42C5.8	H28O16.1	negative
F42C5.8	JC8.3	negative
F42C5.8	K01C8.10	negative
F42C5.8	K01G5.4	negative
F42C5.8	K04D7.1	negative
F42C5.8	K04G7.4	negative
F42C5.8	K04H4.1	negative
F42C5.8	K07A1.12	negative
F42C5.8	K07A12.3	negative
F42C5.8	K07D4.3	negative
F42C5.8	K08F4.2	negative
F42C5.8	K12C11.2	negative
F42C5.8	K12H4.3	negative
F42C5.8	M117.2	negative
F42C5.8	R07B1.10	negative
F42C5.8	R11A8.6	negative
F42C5.8	R11D1.8	negative
F42C5.8	R13A5.8	negative
F42C5.8	R151.3	negative
F42C5.8	R74.1	negative
F42C5.8	T04C12.5	negative
F42C5.8	T05C12.7	negative
F42C5.8	T08B2.10	negative
F42C5.8	T10B5.5	negative
F42C5.8	T10F2.4	negative
F42C5.8	T12D8.6	negative
F42C5.8	T20G5.2	negative
F42C5.8	T21B10.7	negative
F42C5.8	T23D8.4	negative
F42C5.8	T24B8.1	negative
F42C5.8	T27E9.1	negative
F42C5.8	T28D9.10	negative
F42C5.8	W01B11.3	negative
F42C5.8	W03D2.4	negative
F42C5.8	Y106G6H.14	negative
F42C5.8	Y106G6H.2	negative
F42C5.8	Y106G6H.3	negative
F42C5.8	Y113G7B.17	negative
F42C5.8	Y22D7AL.5	negative
F42C5.8	Y24D9A.4	negative
F42C5.8	Y37E3.10	negative
F42C5.8	Y37E3.7	negative
F42C5.8	Y37E3.8	negative
F42C5.8	Y38A10A.5	negative
F42C5.8	Y41E3.4	negative
F42C5.8	Y45F10D.12	negative
F42C5.8	Y45G12B.1	negative
F42C5.8	Y46G5A.4	negative
F42C5.8	Y48B6A.2	negative
F42C5.8	Y48G8AL.8	negative
F42C5.8	Y50D7A.4	negative
F42C5.8	Y50D7A.7	negative
F42C5.8	Y54E10BL.5	negative
F42C5.8	Y54F10AM.5	negative
F42C5.8	Y57G11C.34	negative
F42C5.8	Y69A2AR.18	negative
F42C5.8	Y71F9AL.13	negative
F42C5.8	ZC434.5	negative
F42C5.8	ZK131.8	negative
F42C5.8	ZK20.5	negative
F42C5.8	ZK328.2	negative
F42C5.8	ZK652.4	negative
F42G9.1	F43E2.8	negative
F42G9.1	F45H11.2	negative
F42G9.1	F46F11.2	negative
F42G9.1	F47B10.1	negative
F42G9.1	F48E8.5	negative
F42G9.1	F48F7.1	negative
F42G9.1	F52B5.6	negative
F42G9.1	F53A3.3	negative
F42G9.1	F54A3.3	negative
F42G9.1	F54E7.2	negative
F42G9.1	F56D2.6	negative
F42G9.1	F57B9.10	negative
F42G9.1	F57B9.6	negative
F42G9.1	F58B3.5	negative
F42G9.1	F58E10.3	negative
F42G9.1	F58F12.1	negative
F42G9.1	F59A2.3	negative
F42G9.1	H06H21.3	negative
F42G9.1	H06I04.4	negative
F42G9.1	JC8.2	negative
F42G9.1	K01C8.10	negative
F42G9.1	K02B2.5	negative
F42G9.1	K11E8.1	negative
F42G9.1	M01E5.5	negative
F42G9.1	M117.2	negative
F42G9.1	M88.2	negative
F42G9.1	R12E2.3	negative
F42G9.1	R74.1	negative
F42G9.1	T01C3.6	negative
F42G9.1	T01G9.6	negative
F42G9.1	T05C12.7	negative
F42G9.1	T05E11.1	negative
F42G9.1	T07A9.11	negative
F42G9.1	T16G1.11	negative
F42G9.1	T20G5.1	negative
F42G9.1	T21B10.7	negative
F42G9.1	T22F3.4	negative
F42G9.1	T23B12.3	negative
F42G9.1	W01B11.3	negative
F42G9.1	W03D2.4	negative
F42G9.1	W04D2.1	negative
F42G9.1	W08F4.8	negative
F42G9.1	W09C5.6	negative
F42G9.1	W10C8.5	negative
F42G9.1	Y106G6H.3	negative
F42G9.1	Y39A1C.3	negative
F42G9.1	Y43B11AR.4	negative
F42G9.1	Y46G5A.4	negative
F42G9.1	Y47D3B.10	negative
F42G9.1	Y48G8AL.8	negative
F42G9.1	Y54E2A.11	negative
F42G9.1	Y57G11C.16	negative
F42G9.1	Y71F9AL.13	negative
F42G9.1	Y71G12B.11	negative
F42G9.1	Y71H2AM.23	negative
F42G9.1	Y71H2B.10	negative
F42G9.1	Y74C10AR.1	negative
F42G9.1	Y75B12B.2	negative
F42G9.1	Y75B12B.5	negative
F42G9.1	Y80D3A.2	negative
F42G9.1	Y87G2A.6	negative
F42G9.1	ZC434.2	negative
F43E2.8	F46F11.2	negative
F43E2.8	F46H5.3	negative
F43E2.8	F48E8.5	negative
F43E2.8	F49C12.8	negative
F43E2.8	F52B5.6	negative
F43E2.8	F52D10.3	negative
F43E2.8	F53A3.3	negative
F43E2.8	F53G12.10	negative
F43E2.8	F54C9.5	negative
F43E2.8	F54E7.2	negative
F43E2.8	F55D10.2	negative
F43E2.8	F56F3.5	negative
F43E2.8	F57B9.6	negative
F43E2.8	F58D5.1	negative
F43E2.8	F58F12.1	negative
F43E2.8	H06H21.3	negative
F43E2.8	H06I04.4	negative
F43E2.8	H20J04.5	negative
F43E2.8	H28O16.1	negative
F43E2.8	JC8.3	negative
F43E2.8	K01C8.10	negative
F43E2.8	K01G5.4	negative
F43E2.8	K02B2.5	negative
F43E2.8	K04D7.1	negative
F43E2.8	K07D4.3	negative
F43E2.8	K08C7.3	negative
F43E2.8	K08F4.2	negative
F43E2.8	K10B3.7	negative
F43E2.8	K11E8.1	negative
F43E2.8	K11H12.2	negative
F43E2.8	K12C11.2	negative
F43E2.8	M01E5.5	negative
F43E2.8	M110.4	negative
F43E2.8	M117.2	negative
F43E2.8	M18.7	negative
F43E2.8	M28.5	negative
F43E2.8	R07B1.10	negative
F43E2.8	R08D7.3	negative
F43E2.8	R11A8.6	negative
F43E2.8	R11D1.8	negative
F43E2.8	R12E2.3	negative
F43E2.8	R13A5.8	negative
F43E2.8	R151.3	negative
F43E2.8	T01C3.6	negative
F43E2.8	T04C12.5	negative
F43E2.8	T05F1.3	negative
F43E2.8	T06D8.8	negative
F43E2.8	T07A9.11	negative
F43E2.8	T08B2.10	negative
F43E2.8	T10B5.5	negative
F43E2.8	T10F2.4	negative
F43E2.8	T12D8.6	negative
F43E2.8	T16G1.11	negative
F43E2.8	T20G5.1	negative
F43E2.8	T21B10.7	negative
F43E2.8	T21H3.3	negative
F43E2.8	T22F3.4	negative
F43E2.8	T24B8.1	negative
F43E2.8	W01B11.3	negative
F43E2.8	W03D2.4	negative
F43E2.8	W04D2.1	negative
F43E2.8	Y102A5A.1	negative
F43E2.8	Y105E8A.16	negative
F43E2.8	Y106G6H.2	negative
F43E2.8	Y106G6H.3	negative
F43E2.8	Y116A8C.42	negative
F43E2.8	Y18D10A.5	negative
F43E2.8	Y22D7AL.5	negative
F43E2.8	Y24D9A.4	negative
F43E2.8	Y37E3.10	negative
F43E2.8	Y37E3.7	negative
F43E2.8	Y37E3.8	negative
F43E2.8	Y38A10A.5	negative
F43E2.8	Y39A1C.3	negative
F43E2.8	Y41D4B.5	negative
F43E2.8	Y41E3.4	negative
F43E2.8	Y43B11AR.4	negative
F43E2.8	Y45F10D.12	negative
F43E2.8	Y46G5A.4	negative
F43E2.8	Y47D3B.10	negative
F43E2.8	Y48B6A.2	negative
F43E2.8	Y48G8AL.8	negative
F43E2.8	Y49E10.1	negative
F43E2.8	Y50D7A.7	negative
F43E2.8	Y54E2A.11	negative
F43E2.8	Y55B1AR.1	negative
F43E2.8	Y56A3A.19	negative
F43E2.8	Y57G11C.16	negative
F43E2.8	Y59A8A.1	negative
F43E2.8	Y6D11A.2	negative
F43E2.8	Y71A12B.1	negative
F43E2.8	Y71F9AL.13	negative
F43E2.8	Y71H2AM.19	negative
F43E2.8	Y75B12B.5	negative
F43E2.8	ZC434.2	negative
F43E2.8	ZC434.5	negative
F43E2.8	ZK131.8	negative
F43E2.8	ZK328.2	negative
F43E2.8	ZK652.4	negative
F43G9.5	F47B10.1	negative
F43G9.5	F53A3.3	negative
F43G9.5	F54C9.5	negative
F43G9.5	F54E7.2	negative
F43G9.5	F57B9.10	negative
F43G9.5	H27M09.2	negative
F43G9.5	K07C5.4	negative
F43G9.5	K08C7.3	negative
F43G9.5	R74.1	negative
F43G9.5	T01C3.6	negative
F43G9.5	T02G5.9	negative
F43G9.5	T05E11.1	negative
F43G9.5	Y102A5A.1	negative
F43G9.5	Y106G6H.3	negative
F43G9.5	Y22D7AL.5	negative
F43G9.5	Y48G9A.3	negative
F43G9.5	ZK20.5	negative
F45E1.6	F52D10.3	negative
F45E1.6	F54A3.3	negative
F45E1.6	F54E7.2	negative
F45E1.6	F56A8.6	negative
F45E1.6	F56E10.4	negative
F45E1.6	F56F3.5	negative
F45E1.6	F56H1.4	negative
F45E1.6	F59A2.3	negative
F45E1.6	H39E23.1	negative
F45E1.6	K04G2.1	negative
F45E1.6	K08C7.3	negative
F45E1.6	K12H4.3	negative
F45E1.6	M110.4	negative
F45E1.6	R08C7.3	negative
F45E1.6	T04D1.3	negative
F45E1.6	T05E11.1	negative
F45E1.6	T16G1.11	negative
F45E1.6	T23D8.4	negative
F45E1.6	T28D9.10	negative
F45E1.6	W04D2.1	negative
F45E1.6	W08F4.8	negative
F45E1.6	Y113G7B.17	negative
F45E1.6	Y116A8C.42	negative
F45E1.6	Y38A10A.5	negative
F45E1.6	Y41D4B.5	negative
F45E1.6	Y46H3A.7	negative
F45E1.6	Y48E1B.5	negative
F45E1.6	Y54E2A.11	negative
F45E1.6	Y54F10AM.5	negative
F45E1.6	Y55B1AR.1	negative
F45E1.6	Y57G11C.34	negative
F45E1.6	Y69A2AR.18	negative
F45E1.6	Y71A12B.1	negative
F45E1.6	Y71D11A.2	negative
F45E1.6	Y71H2AM.19	negative
F45E1.6	Y79H2A.6	negative
F45H11.2	F46F11.2	negative
F45H11.2	F47B10.1	negative
F45H11.2	F48F7.1	negative
F45H11.2	F53A3.3	negative
F45H11.2	F54A3.3	negative
F45H11.2	F54E7.2	negative
F45H11.2	F57B9.6	negative
F45H11.2	F58B3.5	negative
F45H11.2	F58E10.3	negative
F45H11.2	F59A2.3	negative
F45H11.2	H06H21.3	negative
F45H11.2	H06I04.4	negative
F45H11.2	JC8.2	negative
F45H11.2	K01C8.10	negative
F45H11.2	K11E8.1	negative
F45H11.2	M117.2	negative
F45H11.2	M88.2	negative
F45H11.2	R74.1	negative
F45H11.2	T05C12.7	negative
F45H11.2	T05E11.1	negative
F45H11.2	T16G1.11	negative
F45H11.2	T21B10.7	negative
F45H11.2	T22F3.4	negative
F45H11.2	T23B12.3	negative
F45H11.2	W08F4.8	negative
F45H11.2	W09C5.6	negative
F45H11.2	W10C8.5	negative
F45H11.2	Y46G5A.4	negative
F45H11.2	Y47D3B.10	negative
F45H11.2	Y48G8AL.8	negative
F45H11.2	Y57G11C.16	negative
F45H11.2	Y71G12B.11	negative
F45H11.2	Y71H2AM.23	negative
F45H11.2	Y71H2B.10	negative
F45H11.2	Y75B12B.2	negative
F45H11.2	Y75B12B.5	negative
F45H11.2	Y80D3A.2	negative
F45H11.2	Y87G2A.6	negative
F46F11.2	F46H5.3	negative
F46F11.2	F47B10.1	negative
F46F11.2	F48F7.1	negative
F46F11.2	F52B5.6	negative
F46F11.2	F52D10.3	negative
F46F11.2	F53A3.3	negative
F46F11.2	F53G12.10	negative
F46F11.2	F54A3.3	negative
F46F11.2	F54C9.5	negative
F46F11.2	F54E7.2	negative
F46F11.2	F55D10.2	negative
F46F11.2	F56E10.4	negative
F46F11.2	F56F3.5	negative
F46F11.2	F57B9.6	negative
F46F11.2	F58B3.5	negative
F46F11.2	F58D5.1	negative
F46F11.2	F58E10.3	negative
F46F11.2	F59A2.3	negative
F46F11.2	H06H21.3	negative
F46F11.2	H06I04.4	negative
F46F11.2	H20J04.5	negative
F46F11.2	H28O16.1	negative
F46F11.2	JC8.2	negative
F46F11.2	K01C8.10	negative
F46F11.2	K01G5.4	negative
F46F11.2	K02B2.5	negative
F46F11.2	K04D7.1	negative
F46F11.2	K07A1.12	negative
F46F11.2	K08F4.2	negative
F46F11.2	K11E8.1	negative
F46F11.2	K12C11.2	negative
F46F11.2	M117.2	negative
F46F11.2	M88.2	negative
F46F11.2	R07B1.10	negative
F46F11.2	R08D7.3	negative
F46F11.2	R11A8.6	negative
F46F11.2	R11D1.8	negative
F46F11.2	R12E2.3	negative
F46F11.2	R13A5.8	negative
F46F11.2	R151.3	negative
F46F11.2	R74.1	negative
F46F11.2	T01C3.6	negative
F46F11.2	T04C12.5	negative
F46F11.2	T05C12.7	negative
F46F11.2	T05E11.1	negative
F46F11.2	T05F1.3	negative
F46F11.2	T07D3.7	negative
F46F11.2	T08B2.10	negative
F46F11.2	T10B5.5	negative
F46F11.2	T12D8.6	negative
F46F11.2	T16G1.11	negative
F46F11.2	T20G5.2	negative
F46F11.2	T21B10.7	negative
F46F11.2	T22F3.4	negative
F46F11.2	T23B12.3	negative
F46F11.2	T24B8.1	negative
F46F11.2	T27E9.1	negative
F46F11.2	W01B11.3	negative
F46F11.2	W03D2.4	negative
F46F11.2	W04D2.1	negative
F46F11.2	W08F4.8	negative
F46F11.2	W09C5.6	negative
F46F11.2	W10C8.5	negative
F46F11.2	Y105E8A.16	negative
F46F11.2	Y106G6H.14	negative
F46F11.2	Y106G6H.2	negative
F46F11.2	Y106G6H.3	negative
F46F11.2	Y111B2A.18	negative
F46F11.2	Y113G7B.17	negative
F46F11.2	Y22D7AL.5	negative
F46F11.2	Y24D9A.4	negative
F46F11.2	Y37E3.7	negative
F46F11.2	Y37E3.8	negative
F46F11.2	Y38A10A.5	negative
F46F11.2	Y41D4B.5	negative
F46F11.2	Y43B11AR.4	negative
F46F11.2	Y45F10D.12	negative
F46F11.2	Y46G5A.4	negative
F46F11.2	Y47D3B.10	negative
F46F11.2	Y48B6A.2	negative
F46F11.2	Y48G8AL.8	negative
F46F11.2	Y50D7A.7	negative
F46F11.2	Y54E2A.11	negative
F46F11.2	Y57G11C.16	negative
F46F11.2	Y69A2AR.18	negative
F46F11.2	Y71A12B.1	negative
F46F11.2	Y71F9AL.13	negative
F46F11.2	Y71G12B.11	negative
F46F11.2	Y71H2AM.23	negative
F46F11.2	Y71H2B.10	negative
F46F11.2	Y75B12B.2	negative
F46F11.2	Y75B12B.5	negative
F46F11.2	Y80D3A.2	negative
F46F11.2	Y87G2A.6	negative
F46F11.2	ZC434.2	negative
F46F11.2	ZC434.8	negative
F46F11.2	ZK131.8	negative
F46F11.2	ZK652.4	negative
F46H5.3	F47D12.4	negative
F46H5.3	F48E8.5	negative
F46H5.3	F48F7.1	negative
F46H5.3	F49C12.8	negative
F46H5.3	F52B5.6	negative
F46H5.3	F52D10.3	negative
F46H5.3	F53G12.10	negative
F46H5.3	F54C9.5	negative
F46H5.3	F54E7.2	negative
F46H5.3	F56B3.8	negative
F46H5.3	F56C9.1	negative
F46H5.3	F56E10.4	negative
F46H5.3	F56F3.5	negative
F46H5.3	F56H1.4	negative
F46H5.3	F57B9.10	negative
F46H5.3	F58D5.1	negative
F46H5.3	F58E10.3	negative
F46H5.3	H06H21.3	negative
F46H5.3	H27M09.2	negative
F46H5.3	H28O16.1	negative
F46H5.3	JC8.3	negative
F46H5.3	K01C8.10	negative
F46H5.3	K01G5.4	negative
F46H5.3	K04D7.1	negative
F46H5.3	K04G7.4	negative
F46H5.3	K04H4.1	negative
F46H5.3	K07A1.12	negative
F46H5.3	K07A12.3	negative
F46H5.3	K07D4.3	negative
F46H5.3	K08C7.3	negative
F46H5.3	K08F4.2	negative
F46H5.3	K10B3.7	negative
F46H5.3	K12C11.2	negative
F46H5.3	K12H4.3	negative
F46H5.3	M01F1.2	negative
F46H5.3	M110.4	negative
F46H5.3	M117.2	negative
F46H5.3	M18.7	negative
F46H5.3	R07B1.10	negative
F46H5.3	R07G3.1	negative
F46H5.3	R08D7.3	negative
F46H5.3	R11A8.6	negative
F46H5.3	R11D1.8	negative
F46H5.3	R13A5.8	negative
F46H5.3	R151.3	negative
F46H5.3	R74.1	negative
F46H5.3	T01B7.4	negative
F46H5.3	T01C3.6	negative
F46H5.3	T01G9.6	negative
F46H5.3	T04C12.5	negative
F46H5.3	T05C12.7	negative
F46H5.3	T07A9.11	negative
F46H5.3	T07D3.7	negative
F46H5.3	T08B2.10	negative
F46H5.3	T10B5.5	negative
F46H5.3	T10F2.4	negative
F46H5.3	T12D8.6	negative
F46H5.3	T16G1.11	negative
F46H5.3	T20G5.1	negative
F46H5.3	T21H3.3	negative
F46H5.3	T23D8.4	negative
F46H5.3	T28D9.10	negative
F46H5.3	W01B11.3	negative
F46H5.3	W03D2.4	negative
F46H5.3	W04D2.1	negative
F46H5.3	W09C5.6	negative
F46H5.3	W10C8.5	negative
F46H5.3	Y105E8A.16	negative
F46H5.3	Y106G6H.14	negative
F46H5.3	Y106G6H.2	negative
F46H5.3	Y111B2A.18	negative
F46H5.3	Y113G7B.17	negative
F46H5.3	Y116A8C.42	negative
F46H5.3	Y22D7AL.5	negative
F46H5.3	Y24D9A.4	negative
F46H5.3	Y37E3.10	negative
F46H5.3	Y37E3.8	negative
F46H5.3	Y38A10A.5	negative
F46H5.3	Y41E3.4	negative
F46H5.3	Y43B11AR.4	negative
F46H5.3	Y45F10D.12	negative
F46H5.3	Y45G12B.1	negative
F46H5.3	Y46G5A.4	negative
F46H5.3	Y48B6A.2	negative
F46H5.3	Y48G8AL.8	negative
F46H5.3	Y49E10.1	negative
F46H5.3	Y49E10.15	negative
F46H5.3	Y50D7A.4	negative
F46H5.3	Y50D7A.7	negative
F46H5.3	Y54E10BL.5	negative
F46H5.3	Y54E2A.11	negative
F46H5.3	Y54G9A.6	negative
F46H5.3	Y55B1AR.1	negative
F46H5.3	Y56A3A.19	negative
F46H5.3	Y57G11C.16	negative
F46H5.3	Y57G11C.34	negative
F46H5.3	Y69A2AR.18	negative
F46H5.3	Y71F9B.4	negative
F46H5.3	Y71H10A.1	negative
F46H5.3	Y71H2AM.19	negative
F46H5.3	Y71H2AM.23	negative
F46H5.3	Y75B12B.5	negative
F46H5.3	Y87G2A.6	negative
F46H5.3	ZC434.2	negative
F46H5.3	ZC434.5	negative
F46H5.3	ZC434.8	negative
F46H5.3	ZK131.8	negative
F46H5.3	ZK20.5	negative
F46H5.3	ZK328.2	negative
F47B10.1	F48E8.5	negative
F47B10.1	F48F7.1	negative
F47B10.1	F49C12.8	negative
F47B10.1	F52B5.6	negative
F47B10.1	F52D10.3	negative
F47B10.1	F53A3.3	negative
F47B10.1	F54A3.3	negative
F47B10.1	F54C9.5	negative
F47B10.1	F54E7.2	negative
F47B10.1	F55D10.2	negative
F47B10.1	F56E10.4	negative
F47B10.1	F56F3.5	negative
F47B10.1	F56H1.4	negative
F47B10.1	F57B9.10	negative
F47B10.1	F57B9.6	negative
F47B10.1	F58B3.5	negative
F47B10.1	F58E10.3	negative
F47B10.1	F58F12.1	negative
F47B10.1	F59A2.3	negative
F47B10.1	H06H21.3	negative
F47B10.1	H06I04.4	negative
F47B10.1	H27M09.2	negative
F47B10.1	JC8.2	negative
F47B10.1	JC8.3	negative
F47B10.1	K01C8.10	negative
F47B10.1	K01G5.4	negative
F47B10.1	K02B2.5	negative
F47B10.1	K07C5.4	negative
F47B10.1	K08C7.3	negative
F47B10.1	K11E8.1	negative
F47B10.1	M110.4	negative
F47B10.1	M117.2	negative
F47B10.1	M28.5	negative
F47B10.1	M88.2	negative
F47B10.1	R11A8.6	negative
F47B10.1	R11D1.8	negative
F47B10.1	R12E2.3	negative
F47B10.1	R13A5.8	negative
F47B10.1	R151.3	negative
F47B10.1	R74.1	negative
F47B10.1	T01C3.6	negative
F47B10.1	T01G9.6	negative
F47B10.1	T02G5.9	negative
F47B10.1	T05C12.7	negative
F47B10.1	T05E11.1	negative
F47B10.1	T05F1.3	negative
F47B10.1	T06D8.8	negative
F47B10.1	T08B2.10	negative
F47B10.1	T10B5.5	negative
F47B10.1	T16G1.11	negative
F47B10.1	T21B10.7	negative
F47B10.1	T22F3.4	negative
F47B10.1	T23B12.3	negative
F47B10.1	T24B8.1	negative
F47B10.1	T27E9.1	negative
F47B10.1	W08F4.8	negative
F47B10.1	W09C5.6	negative
F47B10.1	W09D10.3	negative
F47B10.1	W10C8.5	negative
F47B10.1	Y106G6H.2	negative
F47B10.1	Y106G6H.3	negative
F47B10.1	Y113G7B.17	negative
F47B10.1	Y116A8C.42	negative
F47B10.1	Y22D7AL.5	negative
F47B10.1	Y24D9A.4	negative
F47B10.1	Y37E3.7	negative
F47B10.1	Y38A10A.5	negative
F47B10.1	Y39A1C.3	negative
F47B10.1	Y41D4B.5	negative
F47B10.1	Y41E3.4	negative
F47B10.1	Y46G5A.4	negative
F47B10.1	Y47D3B.10	negative
F47B10.1	Y48B6A.2	negative
F47B10.1	Y48G8AL.8	negative
F47B10.1	Y48G9A.3	negative
F47B10.1	Y49E10.1	negative
F47B10.1	Y54E2A.11	negative
F47B10.1	Y55B1AR.1	negative
F47B10.1	Y57G11C.12	negative
F47B10.1	Y57G11C.16	negative
F47B10.1	Y69A2AR.18	negative
F47B10.1	Y6D11A.2	negative
F47B10.1	Y71A12B.1	negative
F47B10.1	Y71F9AL.13	negative
F47B10.1	Y71G12B.11	negative
F47B10.1	Y71H2AM.23	negative
F47B10.1	Y71H2B.10	negative
F47B10.1	Y75B12B.2	negative
F47B10.1	Y75B12B.5	negative
F47B10.1	Y80D3A.2	negative
F47B10.1	Y87G2A.6	negative
F47B10.1	Y94H6A.8	negative
F47B10.1	ZC434.2	negative
F47B10.1	ZC434.5	negative
F47B10.1	ZK131.8	negative
F47B10.1	ZK20.5	negative
F47B10.1	ZK652.4	negative
F47D12.4	F48E8.5	negative
F47D12.4	F49C12.8	negative
F47D12.4	F54C9.5	negative
F47D12.4	F56B3.8	negative
F47D12.4	F57B9.10	negative
F47D12.4	F58D5.1	negative
F47D12.4	F58E10.3	negative
F47D12.4	H27M09.2	negative
F47D12.4	H28O16.1	negative
F47D12.4	K04D7.1	negative
F47D12.4	K07D4.3	negative
F47D12.4	M01F1.2	negative
F47D12.4	M18.7	negative
F47D12.4	R07B1.10	negative
F47D12.4	R07G3.1	negative
F47D12.4	R08D7.3	negative
F47D12.4	R11A8.6	negative
F47D12.4	T01B7.4	negative
F47D12.4	T01G9.6	negative
F47D12.4	T05F1.6	negative
F47D12.4	T07A9.11	negative
F47D12.4	T08B2.10	negative
F47D12.4	T10B5.5	negative
F47D12.4	T20G5.1	negative
F47D12.4	W01B11.3	negative
F47D12.4	W03D2.4	negative
F47D12.4	W09C5.6	negative
F47D12.4	Y105E8A.16	negative
F47D12.4	Y116A8C.42	negative
F47D12.4	Y37E3.8	negative
F47D12.4	Y49E10.1	negative
F47D12.4	Y49E10.15	negative
F47D12.4	Y54E2A.11	negative
F47D12.4	Y54G9A.6	negative
F47D12.4	Y57G11C.16	negative
F47D12.4	Y71F9B.4	negative
F47D12.4	Y71H10A.1	negative
F47D12.4	Y71H2AM.23	negative
F47D12.4	Y87G2A.6	negative
F47D12.4	ZK20.5	negative
F47D12.4	ZK945.2	negative
F48E8.5	F48F7.1	negative
F48E8.5	F49C12.8	negative
F48E8.5	F52B5.6	negative
F48E8.5	F53G12.10	negative
F48E8.5	F53H8.2	negative
F48E8.5	F54A3.3	negative
F48E8.5	F54C9.5	negative
F48E8.5	F54E7.2	negative
F48E8.5	F55A3.3	negative
F48E8.5	F55D10.2	negative
F48E8.5	F56B3.8	negative
F48E8.5	F56D2.6	negative
F48E8.5	F56E10.4	negative
F48E8.5	F56F3.5	negative
F48E8.5	F56H1.4	negative
F48E8.5	F57B9.10	negative
F48E8.5	F58A4.9	negative
F48E8.5	F58B3.5	negative
F48E8.5	F58E10.3	negative
F48E8.5	F58F12.1	negative
F48E8.5	F59C6.5	negative
F48E8.5	H27M09.2	negative
F48E8.5	H28O16.1	negative
F48E8.5	K01C8.10	negative
F48E8.5	K01G5.4	negative
F48E8.5	K04D7.1	negative
F48E8.5	K04G7.4	negative
F48E8.5	K07A12.3	negative
F48E8.5	K07C5.4	negative
F48E8.5	K07D4.3	negative
F48E8.5	K08C7.3	negative
F48E8.5	K08D10.4	negative
F48E8.5	K08F4.2	negative
F48E8.5	K12C11.2	negative
F48E8.5	M01E5.5	negative
F48E8.5	M01F1.2	negative
F48E8.5	M106.5	negative
F48E8.5	M110.4	negative
F48E8.5	M18.7	negative
F48E8.5	M28.5	negative
F48E8.5	R07B1.10	negative
F48E8.5	R07G3.1	negative
F48E8.5	R08D7.3	negative
F48E8.5	R11A8.6	negative
F48E8.5	R11D1.8	negative
F48E8.5	R12E2.3	negative
F48E8.5	R13A5.8	negative
F48E8.5	R151.3	negative
F48E8.5	R74.1	negative
F48E8.5	T01B7.4	negative
F48E8.5	T01C3.6	negative
F48E8.5	T01G9.6	negative
F48E8.5	T02G5.9	negative
F48E8.5	T04C12.5	negative
F48E8.5	T05E11.1	negative
F48E8.5	T07A9.11	negative
F48E8.5	T08B2.10	negative
F48E8.5	T10B5.5	negative
F48E8.5	T10E9.7	negative
F48E8.5	T10F2.4	negative
F48E8.5	T16G1.11	negative
F48E8.5	T20G5.1	negative
F48E8.5	T20G5.2	negative
F48E8.5	T21B10.7	negative
F48E8.5	T22D1.10	negative
F48E8.5	T22D1.9	negative
F48E8.5	T22F3.4	negative
F48E8.5	T23D8.4	negative
F48E8.5	T24B8.1	negative
F48E8.5	T27E9.1	negative
F48E8.5	T28D9.10	negative
F48E8.5	W01B11.3	negative
F48E8.5	W01D2.1	negative
F48E8.5	W03D2.4	negative
F48E8.5	W08D2.7	negative
F48E8.5	W08F4.8	negative
F48E8.5	W09C5.6	negative
F48E8.5	W10C8.5	negative
F48E8.5	Y105E8A.16	negative
F48E8.5	Y106G6H.2	negative
F48E8.5	Y106G6H.3	negative
F48E8.5	Y111B2A.18	negative
