HDO-ID	Term	TermType	IsObsolete	IsA	OMIMID
DOID:0004055	ectomesenchymoma		---	DOID:0000502	---
DOID:0004056	adult rhabdomyosarcoma		Y	---	---
DOID:0004057	gallbladder rhabdomyosarcoma		---	DOID:0004058	---
DOID:0004058	gallbladder sarcoma		---	DOID:0003121	---
DOID:0004059	ovary rhabdomyosarcoma		---	DOID:0002146	---
DOID:0004060	breast rhabdomyosarcoma		---	DOID:0003017	---
DOID:0004061	testis rhabdomyosarcoma		---	DOID:0004062	---
DOID:0004062	testis sarcoma		---	DOID:0002998	---
DOID:0004064	bile duct sarcoma		---	DOID:0004606	---
DOID:0004065	mixed type rhabdomyosarcoma		---	DOID:0003247	---
DOID:0004066	anus rhabdomyosarcoma		---	DOID:0004067	---
DOID:0004067	anus sarcoma		---	DOID:0014110	---
DOID:0000407	hepatic tuberculosis		---	DOID:0000404	---
DOID:0004071	duodenogastric reflux		---	DOID:0004072 DOID:0000076	---
DOID:0004072	duodenal disease		---	DOID:0005295	---
DOID:0004073	pancreatic cystadenocarcinoma		---	DOID:0004074	---
DOID:0004074	pancreas adenocarcinoma		---	DOID:0004905	---
DOID:0004075	bile duct cystadenocarcinoma		---	DOID:0004896	---
DOID:0004076	pleomorphic adenoma of the breast		Y	---	---
DOID:0004077	metastasizing mixed tumor of salivary gland		Y	---	---
DOID:0004078	tricuspid valve stenosis		---	DOID:0050826	---
DOID:0004079	heart valve disease		---	DOID:0000114	---
DOID:0004080	tricuspid valve insufficiency		---	DOID:0050826	---
DOID:0004084	testicular trophoblastic tumor		---	DOID:0004085 DOID:0004086 DOID:0004087	---
DOID:0004085	trophoblastic neoplasm		---	DOID:0003095	---
DOID:0004086	testicular germ cell tumor non-seminomatous		---	DOID:0005557	---
DOID:0004087	testicular pure germ cell tumor		---	DOID:0005557	---
DOID:0004088	Torovirus infectious disease		Y	---	---
DOID:0000409	liver disease		---	DOID:0003118	---
DOID:0004090	agnosia		---	DOID:0002033	---
DOID:0004091	Caliciviridae infectious disease		Y	---	---
DOID:0004092	vesicular exanthema of swine		Y	---	---
DOID:0004099	metastatic squamous cell carcinoma		Y	---	---
DOID:0000410	tuberculous ascites		Y	---	---
DOID:0004102	secondary carcinoma		Y	---	---
DOID:0004104	rinderpest		Y	---	---
DOID:0004105	canine distemper		Y	---	---
DOID:0004106	commensal Bacteroidaceae infectious disease		Y	---	---
DOID:0004107	primary Flavobacteriaceae infectious disease		Y	---	---
DOID:0004109	tick infestation		---	DOID:0004110	---
DOID:0000411	bovine tuberculosis		Y	---	---
DOID:0004110	parasitic ectoparasitic infectious disease		---	DOID:0001398	---
DOID:0004111	cervical adenosarcoma		---	DOID:0004112	---
DOID:0004112	cervical carcinosarcoma		---	DOID:0004362	---
DOID:0004113	uterine corpus adenosarcoma		---	DOID:0001974 DOID:0004114	---
DOID:0004114	uterine body mixed cancer		---	DOID:0009460	---
DOID:0004115	ovarian mesodermal adenosarcoma		---	DOID:0006170	---
DOID:0004117	vaginal adenosarcoma		---	DOID:0000136	---
DOID:0004118	colon neuroendocrine neoplasm		---	DOID:0000235	---
DOID:0004119	intestinal neuroendocrine benign tumor		---	DOID:0004610	---
DOID:0000412	atypical Mycobacterium infectious disease		Y	---	---
DOID:0004121	West Nile virus infectious disease		Y	---	---
DOID:0004123	nail disease		---	DOID:0000016	---
DOID:0000413	avian tuberculosis		Y	---	---
DOID:0004131	erythrasma		---	DOID:0004223	---
DOID:0004136	myxosarcoma		---	DOID:0000201	---
DOID:0004137	common bile duct disease		---	DOID:0004138	---
DOID:0004138	bile duct disease		---	DOID:0009741	---
DOID:0000414	cardiovascular tuberculosis		Y	---	---
DOID:0004140	biliary dyskinesia		---	DOID:0060262 DOID:0004137	---
DOID:0004141	intraorbital meningioma		---	DOID:0004143	---
DOID:0004142	meningioma by site		Y	---	---
DOID:0004143	orbital cancer		---	DOID:0000184	---
DOID:0004144	herpes zoster dermatitis		Y	---	---
DOID:0004147	gastrointestinal adenoma		---	DOID:0003119	---
DOID:0004148	gastrointestinal neuroendocrine benign tumor		---	DOID:0050624	---
DOID:0004151	skull base chordoma		---	DOID:0003302	---
DOID:0004152	chondroid chordoma		---	DOID:0003302	---
DOID:0004153	spinal chordoma		---	DOID:0003302	---
DOID:0004154	dentinogenesis imperfecta		---	DOID:0001091	OMIM:125490 OMIM:125500 
DOID:0004156	primary syphilis		---	DOID:0004166	---
DOID:0004157	secondary syphilis		---	DOID:0004166	---
DOID:0004159	skin cancer		---	DOID:0060122	---
DOID:0004160	differentiating neuroblastoma		---	DOID:0000769	---
DOID:0004161	relapsed neuroblastoma		Y	---	---
DOID:0004163	ganglioneuroblastoma		---	DOID:0000769	---
DOID:0004164	cerebral neuroblastoma		---	DOID:0001319	---
DOID:0004165	regional neuroblastoma		Y	---	---
DOID:0004166	syphilis		---	DOID:0050338	---
DOID:0000417	hypersensitivity reaction type II disease		---	DOID:0060056	---
DOID:0004170	localized resectable neuroblastoma		Y	---	---
DOID:0004172	localized unresectable neuroblastoma		Y	---	---
DOID:0004173	disseminated neuroblastoma		Y	---	---
DOID:0004175	Rh isoimmunization		---	DOID:0004176	---
DOID:0004176	blood group incompatibility		---	DOID:0000074	---
DOID:0000418	systemic scleroderma		---	DOID:0000419	---
DOID:0004183	pseudopseudohypoparathyroidism		---	DOID:0004184	OMIM:612463 
DOID:0004184	pseudohypoparathyroidism		---	DOID:0000896	OMIM:603233 OMIM:612462 
DOID:0004186	articulation disorder		---	DOID:0000092	---
DOID:0004188	echolalia		---	DOID:0000092	---
DOID:0004189	mutism		---	DOID:0000092	---
DOID:0000419	scleroderma		---	DOID:0001575 DOID:0000854	---
DOID:0004193	intracranial thrombosis		---	DOID:0006713	---
DOID:0004194	glucose metabolism disease		---	DOID:0050013	---
DOID:0004195	hyperglycemia		---	DOID:0004194	---
DOID:0004196	femoral neuropathy		---	DOID:0001188	---
DOID:0000420	hypertrichosis		---	DOID:0000421	---
DOID:0004200	commensal Bifidobacteriales infectious disease		Y	---	---
DOID:0004201	peroneal neuropathy		---	DOID:0001188	---
DOID:0004202	brain stem glioma		---	DOID:0004203	---
DOID:0004203	brain stem cancer		---	DOID:0004706	---
DOID:0004205	cerebellum cancer		---	DOID:0004706	---
DOID:0004206	childhood brain stem neoplasm		---	DOID:0004203	---
DOID:0004207	childhood infratentorial neoplasm		---	DOID:0004203	---
DOID:0004209	brainstem intraparenchymal clear cell meningioma		---	DOID:0004203 DOID:0004210 DOID:0004211	---
DOID:0000421	hair disease		---	DOID:0000016	---
DOID:0004210	clear cell meningioma		---	DOID:0003565	---
DOID:0004211	posterior cranial fossa meningioma		---	DOID:0003565	---
DOID:0004217	malignant ovarian Brenner tumor		---	DOID:0002151	---
DOID:0000422	congenital structural myopathy		---	DOID:0000423	---
DOID:0004223	pyoderma		---	DOID:0002723	---
DOID:0004224	adult soft tissue sarcoma		Y	---	---
DOID:0004226	endometrial stromal sarcoma		---	DOID:0005166	---
DOID:0004227	uterine corpus endometrial stromal sarcoma		---	DOID:0005165	---
DOID:0004228	stromal sarcoma		Y	---	---
DOID:0000423	myopathy		---	DOID:0000066	---
DOID:0004230	smooth muscle cancer		---	DOID:0004045	---
DOID:0004231	histiocytoma		---	DOID:0000201	---
DOID:0004232	extraosseous Ewing's sarcoma		---	DOID:0003369	---
DOID:0004233	clear cell sarcoma		---	DOID:0001115	---
DOID:0004235	spindle cell sarcoma		---	DOID:0001115	---
DOID:0004236	carcinosarcoma		---	DOID:0000154	---
DOID:0004238	malignant soft tissue neoplasm of central nervous system		Y	---	---
DOID:0004239	alveolar soft part sarcoma		---	DOID:0004043	OMIM:606243 
DOID:0000424	pulmonary immaturity		---	DOID:0000850	---
DOID:0004240	malignant miscellaneous mesenchymal tumor		Y	---	---
DOID:0004242	kidney sarcoma		---	DOID:0000263	---
DOID:0004245	extraskeletal cartilaginous and osseous tumor		Y	---	---
DOID:0004246	malignant mediastinal mesenchymal tumor		Y	---	---
DOID:0004247	coronary restenosis		---	DOID:0004248	---
DOID:0004248	coronary stenosis		---	DOID:0003393	---
DOID:0004249	Gerstmann-Straussler-Scheinker syndrome		---	DOID:0000649	OMIM:137440 
DOID:0000425	certain conditions originating in the perinatal period		Y	---	---
DOID:0004250	conjunctivochalasis		---	DOID:0004251	---
DOID:0004251	conjunctival disease		---	DOID:0005614	---
DOID:0004252	Alexander disease		---	DOID:0010579	OMIM:203450 
DOID:0004253	melorheostosis		---	DOID:0004254	OMIM:155950 
DOID:0004254	osteosclerosis		---	DOID:0080005	---
DOID:0004256	rheumatism		Y	---	---
DOID:0004257	Caffey disease		---	DOID:0003342	OMIM:114000 
DOID:0004258	Weissenbacher-Zweymüller syndrome		---	DOID:0002256	OMIM:261800 
DOID:0004260	gait apraxia		---	DOID:0060135	---
DOID:0004263	drug-induced akathisia		Y	---	---
DOID:0004265	angiomyoma		---	DOID:0000127	---
DOID:0004266	intravascular angioleiomyoma		---	DOID:0004265	---
DOID:0004267	akinetic mutism		---	DOID:0000936	---
DOID:0004270	encephalitozoonosis		---	DOID:0004271	---
DOID:0004271	microsporidiosis		---	DOID:0002473	---
DOID:0004273	bovine hemorrhagic syndrome		Y	---	---
DOID:0004274	Pestivirus infectious disease		Y	---	---
DOID:0004277	penis basal cell carcinoma		---	DOID:0003449	---
DOID:0004278	scrotum basal cell carcinoma		---	DOID:0003445	---
DOID:0004279	infundibulocystic basal cell carcinoma		---	DOID:0002513	OMIM:604451 
DOID:0004280	nodular basal cell carcinoma		---	DOID:0002513	---
DOID:0004281	metatypical basal cell carcinoma		---	DOID:0002513	---
DOID:0004282	pigmented basal cell carcinoma		---	DOID:0002513	---
DOID:0004283	anal margin basal cell carcinoma		---	DOID:0004284	---
DOID:0004284	anal margin carcinoma		---	DOID:0004908	---
DOID:0004285	complications of pregnancy, childbirth and the puerperium		Y	---	---
DOID:0004286	sebaceous basal cell carcinoma		---	DOID:0002513	---
DOID:0004287	external ear basal cell carcinoma		---	DOID:0004288	---
DOID:0004288	external ear carcinoma		---	DOID:0005665	---
DOID:0004289	micronodular basal cell carcinoma		---	DOID:0002513	---
DOID:0000429	gynatresia		---	DOID:0000229	---
DOID:0004290	adamantinoid basal cell epithelioma		---	DOID:0002513	---
DOID:0004291	fibroepithelial basal cell carcinoma		---	DOID:0002513	---
DOID:0004292	morpheaform basal cell carcinoma		---	DOID:0002513	---
DOID:0004293	clear cell basal cell carcinoma		---	DOID:0002513	---
DOID:0004294	adenoid basal cell carcinoma		---	DOID:0002513	---
DOID:0004295	follicular basal cell carcinoma		---	DOID:0002513	---
DOID:0004297	scimitar syndrome		---	DOID:0001682	OMIM:106700 
DOID:0004298	respiratory system abnormality		Y	---	---
DOID:0004299	infiltrative basal cell carcinoma		---	DOID:0002513	---
DOID:0004300	superficial basal cell carcinoma		---	DOID:0002513	---
DOID:0004301	vulva basal cell carcinoma		---	DOID:0001294	---
DOID:0004302	cystic basal cell carcinoma		---	DOID:0002513	---
DOID:0004303	sarcomatoid basal cell carcinoma		---	DOID:0002513	---
DOID:0004304	signet ring basal cell carcinoma		---	DOID:0002513	---
DOID:0004305	bone giant cell tumor		---	DOID:0000200	---
DOID:0004306	radiculopathy		---	DOID:0004307	---
DOID:0004307	polyradiculopathy		---	DOID:0004308	---
DOID:0004308	polyradiculoneuropathy		---	DOID:0001389	---
DOID:0000431	myofascial pain syndrome		---	DOID:0000423	---
DOID:0004310	smooth muscle tumor		---	DOID:0000461	---
DOID:0004313	epidermolysis bullosa acquisita		---	DOID:0002730	---
DOID:0004318	visna		Y	---	---
DOID:0004320	non-gestational choriocarcinoma		---	DOID:0003594	---
DOID:0004321	large cell acanthoma		---	DOID:0000174	---
DOID:0004322	pilar sheath acanthoma		---	DOID:0000174	---
DOID:0004323	epidermolytic acanthoma		---	DOID:0000174	---
DOID:0004324	acantholytic acanthoma		---	DOID:0000174	---
DOID:0004325	Ebola hemorrhagic fever		---	DOID:0000934	---
DOID:0004326	Filoviridae infectious disease		Y	---	---
DOID:0004327	Marburg hemorrhagic fever		---	DOID:0000934	---
DOID:0004329	Erdheim-Chester disease		---	DOID:0004330	---
DOID:0000433	Intraventricular hemorrhage from any perinatal cause		Y	---	---
DOID:0004330	non-langerhans-cell histiocytosis		---	DOID:0003405	---
DOID:0004331	burning mouth syndrome		---	DOID:0000403	---
DOID:0004332	familial hypophosphatemia		Y	---	---
DOID:0004333	parovarian cyst		---	DOID:0000229	---
DOID:0004334	splenic manifestation of prolymphocytic leukemia		---	DOID:0001039 DOID:0000710	---
DOID:0004336	tinea favosa		---	DOID:0004337	---
DOID:0004337	tinea capitis		---	DOID:0008913	---
DOID:0000434	anterior mediastinum cancer		Y	---	---
DOID:0004346	variegate porphyria		---	DOID:0003133	OMIM:176200 
DOID:0004347	lymphocele		---	DOID:0000075	---
DOID:0004349	complications occurring mainly in the course of labor and delivery		Y	---	---
DOID:0000435	malignant neoplasm of thymus, heart and mediastinum		Y	---	---
DOID:0004350	bovine anaplasmosis		Y	---	---
DOID:0004351	primary Anaplasmataceae infectious disease		Y	---	---
DOID:0004352	ciliary body cancer		---	DOID:0003479	---
DOID:0004353	ciliary body disease		---	DOID:0000240	---
DOID:0004356	regressing malignant melanoma		Y	---	---
DOID:0004357	experimental melanoma		Y	---	---
DOID:0004358	metastatic melanoma		Y	---	---
DOID:0004359	amelanotic melanoma		---	DOID:0001909	---
DOID:0000436	posterior mediastinum cancer		---	DOID:0005559	---
DOID:0004360	epithelioid cell melanoma		---	DOID:0001909	---
DOID:0004362	cervical cancer		---	DOID:0000120	---
DOID:0004364	malignant breast melanoma		---	DOID:0001612	---
DOID:0004367	apparent mineralocorticoid excess syndrome		---	DOID:0001701	---
DOID:0004369	brain hypoxia-Ischemia		Y	---	---
DOID:0000437	myasthenia gravis		---	DOID:0000438 DOID:0000439	OMIM:254200 
DOID:0004370	stomach diverticulosis		---	DOID:0000076	---
DOID:0004371	Schnitzler syndrome		---	DOID:0002916	---
DOID:0004372	intracranial embolism		---	DOID:0006713	---
DOID:0004374	silo filler's disease		---	DOID:0000850	---
DOID:0004375	agricultural workers' disease		Y	---	---
DOID:0004376	milk allergic reaction		---	DOID:0003044	---
DOID:0004377	egg allergy		---	DOID:0003044	---
DOID:0004378	peanut allergic reaction		---	DOID:0003044	---
DOID:0004379	nut allergic reaction		---	DOID:0003044	---
DOID:0000438	autoimmune disease of the nervous system		---	DOID:0000417	---
DOID:0004381	conventional alveolar rhabdomyosarcoma		Y	---	---
DOID:0004383	solid alveolar rhabdomyosarcoma		Y	---	---
DOID:0004384	orbit alveolar rhabdomyosarcoma		---	DOID:0003259	---
DOID:0004385	papillary squamous carcinoma		---	DOID:0001749	---
DOID:0004386	myofibroma		---	DOID:0000201	---
DOID:0004387	recurrent peripheral primitive neuroectodermal tumor		Y	---	---
DOID:0004388	bone peripheral neuroepithelioma		---	DOID:0003368	---
DOID:0004389	soft tissue peripheral neuroepithelioma		---	DOID:0004232	---
DOID:0000439	neuromuscular junction disease		---	DOID:0000440	---
DOID:0004393	Henipavirus infectious disease		Y	---	---
DOID:0004394	reticulohistiocytic granuloma		---	DOID:0003405	---
DOID:0004397	granulomatous dermatitis		---	DOID:0002723	---
DOID:0004398	pustulosis of palm and sole		---	DOID:0002723	---
DOID:0004399	acneiform dermatitis		---	DOID:0002723	---
DOID:0000440	neuromuscular disease		---	DOID:0000870	---
DOID:0004400	dermatosis papulosa nigra		---	DOID:0002723	OMIM:125600 
DOID:0004403	cervical glandular tumor		Y	---	---
DOID:0004404	occupational dermatitis		---	DOID:0002773	---
DOID:0004406	spongiotic dermatitis		---	DOID:0002723	---
DOID:0004407	phototoxic dermatitis		---	DOID:0002772 DOID:0003159	---
DOID:0004409	folliculitis		---	DOID:0002723 DOID:0000421	---
DOID:0004410	contact dermatitis due to arnica		Y	---	---
DOID:0004411	hepatitis E		---	DOID:0000934	---
DOID:0004412	Astroviridae infectious disease		Y	---	---
DOID:0004413	cervix melanoma		---	DOID:0004362	---
DOID:0004415	fibrous histiocytoma		---	DOID:0004231	---
DOID:0004418	cutaneous fibrous histiocytoma		---	DOID:0002438	---
DOID:0004419	benign deep fibrous histiocytoma		---	DOID:0060092	---
DOID:0004422	malignant adenofibroma		---	DOID:0004236	---
DOID:0004423	sea-blue histiocyte syndrome		---	DOID:0001927 DOID:0004330	OMIM:269600 
DOID:0004424	juvenile xanthogranuloma		---	DOID:0004330	---
DOID:0004425	lipogranuloma		Y	---	---
DOID:0004428	dyslexia		---	DOID:0013365	OMIM:127700 OMIM:300509 OMIM:600202 OMIM:604254 OMIM:606616 OMIM:606896 OMIM:608995 
DOID:0004430	somatostatinoma		---	DOID:0000169	---
DOID:0004432	pancreatic somatostatinoma		---	DOID:0001799	---
DOID:0004433	pancreatic delta cell neoplasm		---	DOID:0001799	---
DOID:0004434	small intestine neuroendocrine neoplasm		---	DOID:0007505	---
DOID:0004435	cavernous sinus meningioma		---	DOID:0003842	---
DOID:0004436	anterior cranial fossa meningioma		---	DOID:0003565	---
DOID:0004437	skull base meningioma		---	DOID:0003842	---
DOID:0004438	central nervous system germinoma		---	DOID:0004439	---
DOID:0004439	central nervous system germ cell tumor		---	DOID:0003620	---
DOID:0004440	seminoma		---	DOID:0002994	OMIM:273300 
DOID:0004441	dysgerminoma		---	DOID:0002994	---
DOID:0004442	cervical alveolar soft part sarcoma		---	DOID:0004362	---
DOID:0004443	cervical soft tissue tumor		Y	---	---
DOID:0004445	arachnoid cyst		Y	---	---
DOID:0004446	central nervous system cyst		Y	---	---
DOID:0004447	cystoid macular edema		---	DOID:0004449	OMIM:153880 
DOID:0004448	macular degeneration		---	DOID:0008466	---
DOID:0004449	macular retinal edema		---	DOID:0006929	---
DOID:0000445	Bartter disease		---	DOID:0000447	OMIM:241200 OMIM:601678 OMIM:602522 OMIM:607364 OMIM:613090 
DOID:0004450	renal cell carcinoma		---	DOID:0004451	OMIM:300854 
DOID:0004451	renal carcinoma		---	DOID:0000263	---
DOID:0004452	recurrent renal cell carcinoma		Y	---	---
DOID:0004454	childhood kidney cell carcinoma		---	DOID:0003675 DOID:0004450	---
DOID:0004455	hereditary renal cell carcinoma		---	DOID:0004450	---
DOID:0000446	hyperaldosteronism		---	DOID:0003947	OMIM:605635 OMIM:613677 
DOID:0004463	multilocular clear cell renal cell carcinoma		---	DOID:0004450	---
DOID:0004464	collecting duct carcinoma		---	DOID:0004450	---
DOID:0004465	papillary renal cell carcinoma		---	DOID:0004450	OMIM:605074 
DOID:0004467	renal clear cell carcinoma		---	DOID:0004450	---
DOID:0004468	clear cell adenocarcinoma		---	DOID:0000299	---
DOID:0000447	renal tubular transport disease		---	DOID:0000557	---
DOID:0004471	chromophobe adenocarcinoma		---	DOID:0004450	---
DOID:0004472	mucinous tubular and spindle renal cell carcinoma		---	DOID:0004450	---
DOID:0004473	sarcomatoid renal cell carcinoma		---	DOID:0004450	---
DOID:0004478	drug-Induced dyskinesia		Y	---	---
DOID:0004479	pseudohypoaldosteronism		---	DOID:0000447	---
DOID:0000448	facial neoplasm		Y	---	---
DOID:0004480	achondroplasia		---	DOID:0002256	OMIM:100800 
DOID:0004481	allergic rhinitis		---	DOID:0004483	OMIM:607154 
DOID:0004483	rhinitis		---	DOID:0002163	---
DOID:0004486	malignant biphasic mesothelioma		---	DOID:0001790	---
DOID:0004488	sarcomatoid mesothelioma		---	DOID:0001790	---
DOID:0004489	malignant epithelial mesothelioma		---	DOID:0001790	---
DOID:0000449	head neoplasm		Y	---	---
DOID:0004490	malignant peritoneal solitary fibrous tumor		---	DOID:0001725	---
DOID:0004491	persian gulf syndrome		---	DOID:0000225	---
